targetname,datetime,tdb_utc_offset,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,lighttime,range,range_rate
International Space Station (spa,2025-10-01 03:32:50.818,69.18236464262009,5829912.574396775,-3182194.1287063835,-1446698.2390514668,1223.5226268166737,4862.641285845017,-5790.681711242886,0.022674306350394975,6797586.034229917,5.374030088754176
International Space Station (spa,2025-10-01 03:33:50.818,69.18236464262009,5889942.624134258,-2883385.039370379,-1790557.0739146967,776.737565619597,5093.874849943882,-5666.9212360381425,0.022675349610172625,6797898.795642992,5.043185886117094
International Space Station (spa,2025-10-01 03:34:50.818,69.18236464262009,5923053.078925088,-2571397.5714854035,-2126209.1531411894,326.5461331947811,5301.75704349103,-5517.23016906892,0.02267632619709056,6798191.569035575,4.708631483527181
International Space Station (spa,2025-10-01 03:35:50.818,69.18236464262009,5929101.56961755,-2247661.520772854,-2452119.2344193985,-124.98359372860128,5485.349343735511,-5342.314430026155,0.022677235840425466,6798464.273246849,4.374944005642417
International Space Station (spa,2025-10-01 03:36:50.818,69.18236464262009,5908069.930752574,-1913659.5909356803,-2766797.918134331,-575.781209834011,5643.827224812173,-5142.995520879135,0.022678079143047838,6798717.089012845,4.046285339428871
International Space Station (spa,2025-10-01 03:37:50.818,69.18236464262009,5860064.0445603905,-1570920.4503668528,-3068808.450833036,-1023.7838084325462,5776.483509915499,-4920.206058669848,0.02267885749118747,6798950.431914806,3.726335528965515
International Space Station (spa,2025-10-01 03:38:50.818,69.18236464262009,5785313.100182108,-1221011.6070719212,-3356773.2453147685,-1466.9456379491585,5882.731080828422,-4674.984801277927,0.022679572952032104,6799164.921680024,3.418236797330604
International Space Station (spa,2025-10-01 03:39:50.818,69.18236464262009,5684168.2800469715,-865532.1402055918,-3629380.0883769137,-1903.247532423045,5962.104950131966,-4408.471215344684,0.022680228161389662,6799361.348503829,3.124549140874256
International Space Station (spa,2025-10-01 03:40:50.818,69.18236464262009,5557100.888458752,-506105.32610407413,-3885388.010237123,-2330.706067314775,6014.263707959822,-4121.899636897766,0.022680826203807628,6799540.637110301,2.8472182214243666
International Space Station (spa,2025-10-01 03:41:50.818,69.18236464262009,5404699.940159255,-144371.19581361668,-4123632.792687053,-2747.3823989415523,6038.99036083813,-3816.593075333462,0.022681370487658864,6799703.809303911,2.587556050339862
International Space Station (spa,2025-10-01 03:42:50.818,69.18236464262009,5227669.228922189,218020.94007614048,-4343032.096044864,-3151.3907531143254,6036.192584826864,-3493.95671035479,0.022681864617774466,6799851.945785837,2.3462347192674464
International Space Station (spa,2025-10-01 03:43:50.818,69.18236464262009,5026823.8980801245,579419.964922886,-4542590.187892083,-3540.906535761905,6005.9024187567375,-3155.471129338514,0.022682312268225476,6799986.148014871,2.123293189994737
International Space Station (spa,2025-10-01 03:44:50.818,69.18236464262009,4803086.536310972,938180.3950935607,-4721402.259347277,-3914.174045246709,5948.275425781167,-2802.685349557496,0.022682717057830374,6800107.500885498,1.918156914571476
International Space Station (spa,2025-10-01 03:45:50.818,69.18236464262009,4557482.823032847,1292669.753573545,-4878658.317191808,-4269.5137724674005,5863.589352728679,-2437.209665895003,0.022683082430892093,6800217.036973755,1.7296698209584338
International Space Station (spa,2025-10-01 03:46:50.818,69.18236464262009,4291136.748414852,1641275.8488720744,-5013646.642483064,-4605.329280498485,5752.242316884737,-2060.7083603547226,0.02268341154555065,6800315.7030662075,1.5561379730281222
International Space Station (spa,2025-10-01 03:47:50.818,69.18236464262009,4005265.4333567345,1982413.9317235874,-5125756.808339469,-4920.1136602610895,5614.750548934753,-1674.8923050157268,0.022683707171976205,6800404.329638974,1.3953840008140435
International Space Station (spa,2025-10-01 03:48:50.818,69.18236464262009,3701173.5748807774,2314533.703756316,-5214482.251346355,-5212.455562422308,5451.745718983167,-1281.5114853289795,0.022683971602426408,6800483.6038936125,1.2448112010161423
International Space Station (spa,2025-10-01 03:49:50.818,69.18236464262009,3380247.5422808314,2636126.1538398983,-5279422.392511764,-5481.044808295994,5263.97186998254,-882.3474660281632,0.02268420657495449,6800554.046885369,1.1014760324366555
International Space Station (spa,2025-10-01 03:50:50.818,69.18236464262009,3043949.149155827,2945730.1991929878,-5320284.304909972,-5724.67758392927,5052.281979746107,-479.20581764630805,0.022684413212286092,6800615.995198921,0.9621675791616041
International Space Station (spa,2025-10-01 03:51:50.818,69.18236464262009,2693809.126183744,3241939.109504226,-5336883.926114249,-5942.2612218233335,4817.634169178332,-73.90851788163793,0.022684591977086103,6800669.587537724,0.8234924283594861
International Space Station (spa,2025-10-01 03:52:50.818,69.18236464262009,2331420.3192767035,3523406.6932452954,-5329146.814276274,-6132.818573892267,4561.087570686556,331.7136609428857,0.02268474264452058,6800714.7564982455,0.6819633119876076
International Space Station (spa,2025-10-01 03:53:50.818,69.18236464262009,1958430.6374788554,3788853.22617692,-5297108.447307249,-6295.491977524375,4283.797867028543,735.828769402886,0.022684864292683647,6800751.22570006,0.5340897936930367
International Space Station (spa,2025-10-01 03:54:50.818,69.18236464262009,1576535.7751549215,4037071.102392368,-5240914.065102723,-6429.546813853046,3987.0125076461027,1136.6112955626352,0.022684955311117496,6800778.512340069,0.376469245227967
International Space Station (spa,2025-10-01 03:55:50.818,69.18236464262009,1187471.7329061262,4266930.188787843,-5160818.055202652,-6534.37465422279,3672.0656064828527,1532.2497692742522,0.02268501342730505,6800795.935134784,0.20587635125527046
International Space Station (spa,2025-10-01 03:56:50.818,69.18236464262009,793007.1621841369,4477382.86387751,-5057182.882726706,-6609.495987023057,3340.372523183106,1920.9543478862915,0.02268503575066989,6800802.627511205,0.01934940740604434
International Space Station (spa,2025-10-01 03:57:50.818,69.18236464262009,394935.55917445465,4667468.721957167,-4930477.565987099,-6654.562513196482,2993.4241281842246,2300.964373358613,0.02268501883328088,6800797.555805569,-0.18572826623332767
International Space Station (spa,2025-10-01 03:58:50.818,69.18236464262009,-4932.665853671374,4836318.923733138,-4781275.699793786,-6669.358994910004,2632.7807515627887,2670.5558883810004,0.022684958746135863,6800779.542132668,-0.4115533868437255
International Space Station (spa,2025-10-01 03:59:50.818,69.18236464262009,-404778.21619724156,4983160.174380488,-4610253.029386576,-6653.804638246815,2260.0658162496197,3028.049095442782,0.02268485116959576,6800747.291497289,-0.6598357203586128
International Space Station (spa,2025-10-01 04:00:50.818,69.18236464262009,-802781.0048311775,5107318.310198684,-4418184.57894588,-6607.953987781843,1876.9591575738298,3371.815739066432,0.022684691496262233,6800699.422636151,-0.931740374764156
International Space Station (spa,2025-10-01 04:01:50.818,69.18236464262009,-1197128.2889151324,5208221.475155611,-4205941.339992727,-6531.997308554676,1485.1900337583459,3700.2863868911613,0.02268447494434436,6800634.50200441,-1.227840540435121
International Space Station (spa,2025-10-01 04:02:50.818,69.18236464262009,-1586022.8111477126,5285402.869005516,-3974486.526585463,-6426.260429553913,1086.529835480745,4011.9575807004994,0.022684196679346767,6800551.080256808,-1.548081654542465
International Space Station (spa,2025-10-01 04:03:50.818,69.18236464262009,-1967690.9148513544,5338503.049276769,-3724871.4061058755,-6291.204022477957,682.7845069931292,4305.39882385386,0.02268385194173634,6800447.7305212105,-1.8917577602202473
International Space Station (spa,2025-10-01 04:04:50.818,69.18236464262009,-2340390.5981197804,5367271.770323244,-3458230.7165856273,-6127.422290356997,275.78669639349954,4579.259367171721,0.02268343617811282,6800323.08772257,-2.2575006103459723
International Space Station (spa,2025-10-01 04:05:50.818,69.18236464262009,-2702419.470899594,5371569.343855142,-3175777.6839317,-5935.641042666773,-132.61234171683307,4832.274751356285,0.022682945173318845,6800175.888188494,-2.6432818340238997
International Space Station (spa,2025-10-01 04:06:50.818,69.18236464262009,-3052122.577576592,5351367.506937757,-2878798.6550355125,-5716.7151368498235,-540.5510619640472,5063.273060708692,0.022682375180883417,6800005.008755234,-3.0464282454140976
International Space Station (spa,2025-10-01 04:07:50.818,69.18236464262009,-3387900.046571475,5306749.785384272,-2568647.365547282,-5471.62527064425,-946.1661269771238,5271.18084041766,0.022681723049197196,6799809.504594082,-3.4636501335235605
International Space Station (spa,2025-10-01 04:08:50.818,69.18236464262009,-3708214.52768645,5237911.342771631,-2246738.8640093235,-5201.474115216372,-1347.6010478481144,5455.028628199091,0.022680986340870297,6799588.644993934,-3.891082132158756
International Space Station (spa,2025-10-01 04:09:50.818,69.18236464262009,-4011598.377544275,5145158.307963684,-1914543.1170075547,-4907.4817856694535,-1743.0149192338022,5613.956050682535,0.022680163442822303,6799341.946365442,-4.324336035733939
International Space Station (spa,2025-10-01 04:10:50.818,69.18236464262009,-4296660.553479451,5028906.5770058185,-1573578.3229483578,-4590.980652880511,-2130.5911969290983,5747.216435750455,0.022679253664798556,6799069.201775467,-4.758564703150715
International Space Station (spa,2025-10-01 04:11:50.818,69.18236464262009,-4562093.176716912,4889680.088520317,-1225403.9649278845,-4253.4095085928,-2508.5464613799786,5854.18089407707,0.02267825732419483,6798770.506376873,-5.188535982756919
International Space Station (spa,2025-10-01 04:12:50.818,69.18236464262009,-4806677.726636758,4728108.575229662,-871613.6358586693,-3896.307104026224,-2875.139107189064,5934.3418263765425,0.022677175815299752,6798446.278166868,-5.608715399875482
International Space Station (spa,2025-10-01 04:13:50.818,69.18236464262009,-5029290.829386048,4544924.797905269,-513827.6714861046,-3521.305090708929,-3228.6778963480842,5987.315817301446,0.02267601166132942,6798097.273586608,-6.013356178787742
International Space Station (spa,2025-10-01 04:14:50.818,69.18236464262009,-5228909.606061624,4340961.271810971,-153685.62909644726,-3130.1204005173354,-3567.530311823936,6012.8458824344925,0.022674768547924214,6797724.597563293,-6.396595025691687
International Space Station (spa,2025-10-01 04:15:50.818,69.18236464262009,-5404616.5481331805,4117146.4995109476,207161.34846769815,-2724.547109779087,-3890.130648295229,6010.803041250537,0.022673451337102184,6797329.707693251,-6.752551981894838
International Space Station (spa,2025-10-01 04:16:50.818,69.18236464262009,-5555603.890672516,3874500.7276621335,567058.242459578,-2306.4478394962566,-4194.987778308737,5981.187196118886,0.022672066061007017,6796914.412367669,-7.075432568626385
International Space Station (spa,2025-10-01 04:17:50.818,69.18236464262009,-5681177.457257719,3614131.249035242,924353.899558572,-1877.7447500569572,-4480.6925348761715,5924.127305165495,0.02267061989514968,6796480.862750624,-7.359630389057987
International Space Station (spa,2025-10-01 04:18:50.818,69.18236464262009,-5780759.95407153,3337227.2744319174,1277408.7623939342,-1440.4101940276482,-4745.924655490176,5839.880844897508,0.022669121111211353,6796031.538629745,-7.599828330274054
International Space Station (spa,2025-10-01 04:19:50.818,69.18236464262009,-5853893.694643118,3045054.402318941,1624602.5467666695,-996.4570945973318,-4989.459237591456,5728.832566672601,0.022667579009846554,6795569.228271107,-7.791096518691375
International Space Station (spa,2025-10-01 04:20:50.818,69.18236464262009,-5900242.740814455,2738948.716824156,1964341.8235454722,-547.9291198677115,-5210.172661511775,5591.492559133801,0.022666003834292587,6795097.0025200015,-7.928985227119399
International Space Station (spa,2025-10-01 04:21:50.818,69.18236464262009,-5919594.449764123,2420310.547181219,2295067.4641537596,-96.89072438559435,-5407.047943664783,5428.4936363927645,0.02266440666594694,6794618.18349582,-8.009611009671705
International Space Station (spa,2025-10-01 04:22:50.818,69.18236464262009,-5911860.421207418,2090597.9237325045,2615261.9099473055,354.5828709153246,-5579.179490044442,5240.588078812592,0.02266279930341172,6794136.308330489,-8.029734450706462
International Space Station (spa,2025-10-01 04:23:50.818,69.18236464262009,-5877076.843127207,1751319.7671768928,2923456.2275659307,804.4156908138257,-5725.7772276890055,5028.643759520073,0.022661194126818267,6793655.088494013,-7.98682805454168
International Space Station (spa,2025-10-01 04:24:50.818,69.18236464262009,-5815404.238493754,1404028.8488675072,3218236.914479612,1250.5409433093355,-5846.170099439106,4793.639695102418,0.02265960394952805,6793178.365335522,-7.879132971091198
International Space Station (spa,2025-10-01 04:25:50.818,69.18236464262009,-5727126.619328679,1050314.5606287285,3498252.4213772165,1690.9108199800592,-5939.808914822675,4536.66106318956,0.022658041859553044,6792710.0625423,-7.705703446299083
International Space Station (spa,2025-10-01 04:26:50.818,69.18236464262009,-5612650.058093145,691795.5327848996,3762219.3607017137,2123.5061016856293,-6006.268557011743,4258.893732705659,0.022656521053246382,6792254.136281484,-7.466438101426785
International Space Station (spa,2025-10-01 04:27:50.818,69.18236464262009,-5472500.689678675,330112.13890672964,4008928.3734461586,2546.3455179246084,-6045.249552308601,3961.618354455749,0.02265505466397493,6791814.523837411,-7.162097378645136
International Space Station (spa,2025-10-01 04:28:50.818,69.18236464262009,-5307322.160210197,-33081.074776390626,4237249.629220521,2957.494814499285,-6056.579014353684,3646.2040604044514,0.022653655588599608,6791395.091591714,-6.794306737044053
International Space Station (spa,2025-10-01 04:29:50.818,69.18236464262009,-5117872.541410165,-396122.9982265001,4446137.937507488,3355.0754907523374,-6040.210980060225,3314.101819560959,0.022652336314651838,6790999.583212139,-6.365545439264802
International Space Station (spa,2025-10-01 04:30:50.818,69.18236464262009,-4905020.731408281,-757353.5687776718,4634637.4508816665,3737.273174267396,-5996.226158070091,2966.8374969074157,0.02265110875110496,6790631.568919068,-5.879121029154556
International Space Station (spa,2025-10-01 04:31:50.818,69.18236464262009,-4669742.364620817,-1115121.350052644,4801885.943708857,4102.345607314778,-5924.831113233028,2606.004659438078,0.02264998406559673,6790294.396686077,-5.339129860674052
International Space Station (spa,2025-10-01 04:32:50.818,69.18236464262009,-4413115.254685799,-1467791.0454931636,4947118.652421353,4448.630225244643,-5826.356912227478,2233.2571702871496,0.022648972530864345,6789991.1462023035,-4.750404292575805
International Space Station (spa,2025-10-01 04:33:50.818,69.18236464262009,-4136314.3954614936,-1813750.9149208344,5069671.665840336,4774.55131227348,-5701.257256002629,1850.3016083148032,0.02264808338300723,6789724.586380693,-4.118447407466032
International Space Station (spa,2025-10-01 04:34:50.818,69.18236464262009,-3840606.545820398,-2151420.064092171,5168984.856161376,5078.626724510225,-5550.10612430965,1458.889546609565,0.02264732469399816,6789497.13713781,-3.449356342855492
International Space Station (spa,2025-10-01 04:35:50.818,69.18236464262009,-3527344.424455933,-2479255.5787087004,5244604.34312012,5359.474173497286,-5373.594956328698,1060.8097193755275,0.022646703260624134,6789310.8360991245,-2.749735531649346
International Space Station (spa,2025-10-01 04:36:50.818,69.18236464262009,-3197960.5412268946,-2795759.4757424737,5296184.485512154,5615.817065921474,-5172.529389446921,657.8801028276383,0.02264622451175685,6789167.3107994385,-2.02660133563615
International Space Station (spa,2025-10-01 04:37:50.818,69.18236464262009,-2853960.6917597097,-3099485.446203658,5323489.395669917,5846.489896456719,-4947.825575787461,251.93993222481646,0.022645892435537867,6789067.756853505,-1.2872797147851425
International Space Station (spa,2025-10-01 04:38:50.818,69.18236464262009,-2496917.1421797383,-3389045.364581085,5326393.973725272,6050.443190957731,-4700.506093340421,-155.15832577941407,0.02264570952771576,6789012.922467924,-0.5392987041150007
International Space Station (spa,2025-10-01 04:39:50.818,69.18236464262009,-2128461.5309954225,-3663115.5411310433,5304884.45954886,6226.747996519796,-4431.695465709447,-561.5570285585734,0.022645676762004827,6789003.0995549075,0.209722433965809
International Space Station (spa,2025-10-01 04:40:50.818,69.18236464262009,-1750277.5154415073,-3920442.6939177657,5259058.501203822,6374.599913340642,-4142.61530183217,-965.4014251844098,0.02264579358294794,6789038.121592591,0.9521854522289684
International Space Station (spa,2025-10-01 04:41:50.818,69.18236464262009,-1364093.1898563316,-4159849.6181845707,5189124.739632222,6493.322661133229,-3834.579064633525,-1364.8477214671752,0.022646057921371247,6789117.368258257,1.680624801104013
International Space Station (spa,2025-10-01 04:42:50.818,69.18236464262009,-971673.3043041078,-4380240.531018302,5095401.910175706,6582.3711700657705,-3508.986475865936,-1758.0711269659607,0.0226464662321223,6789239.776741943,2.3878168064655423
International Space Station (spa,2025-10-01 04:43:50.818,69.18236464262009,-574811.312202602,-4580606.069753517,4978317.462447658,6641.334183300537,-3167.317563196022,-2143.273867431677,0.022647013553391927,6789403.859530682,3.066884445467988
International Space Station (spa,2025-10-01 04:44:50.818,69.18236464262009,-175321.27674852434,-4760027.922803267,4838405.701136689,6669.936355172939,-2811.1263554666043,-2518.693143848034,0.022647693586542412,6789607.728340388,3.7113959051709213
International Space Station (spa,2025-10-01 04:45:50.818,69.18236464262009,224970.33317198834,-4917683.072048566,4676305.451483951,6668.039826348557,-2442.0342326022633,-2882.6090165288497,0.022648498795008024,6789849.123765496,4.315455225032827
International Space Station (spa,2025-10-01 04:46:50.818,69.18236464262009,624232.9255724434,-5052847.626265681,4492757.254593527,6635.645254979381,-2061.7229383552203,-3233.352189152997,0.02264942052050311,6790125.450117269,4.87378347167392
International Space Station (spa,2025-10-01 04:47:50.818,69.18236464262009,1020640.1131707213,-5164900.225650923,4288600.099342986,6572.892281293537,-1671.9272666292236,-3569.3116638176066,0.022650449114476886,6790433.814832952,5.381789070604839
International Space Station (spa,2025-10-01 04:48:50.818,69.18236464262009,1412378.0517097733,-5253324.998223063,4064767.6995313354,6480.05940231503,-1274.4274356275832,-3888.942234112005,0.022651574082495966,6790771.071760562,5.835626120881027
International Space Station (spa,2025-10-01 04:49:50.818,69.18236464262009,1797653.752685526,-5317714.049853227,3822284.327018064,6357.563233698928,-871.0411683706611,-4190.77177917807,0.02265278423902135,6791133.86755987,6.2322397412713615
International Space Station (spa,2025-10-01 04:50:50.818,69.18236464262009,2174703.3330148677,-5357769.47092381,3562260.213965421,6205.957137084989,-463.6155030955295,-4473.408317931275,0.022654067869879935,6791518.69041013,6.569397736148751
International Space Station (spa,2025-10-01 04:51:50.818,69.18236464262009,2541800.162943233,-5373304.844188703,3285886.539871117,6025.9291939782015,-54.01836250694136,-4735.546779297688,0.022655412899614504,6791921.920180341,6.845708121205151
International Space Station (spa,2025-10-01 04:52:50.818,69.18236464262009,2897262.8724547895,-5364246.240319909,2994430.021833637,5818.299510964317,355.87008341084953,-4975.9754416826445,0.022656807060831622,6792339.879198467,7.060622308559573
International Space Station (spa,2025-10-01 04:53:50.818,69.18236464262009,3239463.1756783184,-5330632.689890856,2689227.129379302,5584.016846016017,764.1662205105793,-5193.581993111459,0.02265823806265693,6792768.88275308,7.214424012790563
International Space Station (spa,2025-10-01 04:54:50.818,69.18236464262009,3566833.472346228,-5272616.123159793,2371677.9481388177,5324.154551642857,1168.991913391231,-5387.359162725673,0.022659693755449083,6793205.28847333,7.308204199040119
International Space Station (spa,2025-10-01 04:55:50.818,69.18236464262009,3877874.1853194674,-5190460.771959228,2043239.7196265508,5039.9058375398445,1568.4834967490872,-5556.409874693102,0.02266116228901855,6793645.54376178,7.343822646554751
International Space Station (spa,2025-10-01 04:56:50.818,69.18236464262009,4171160.7935854835,-5084542.031236199,1705420.087276307,4732.578363008551,1960.800779239336,-5699.951877167874,0.022662632261741707,6794086.230497647,7.3238569412596375
International Space Station (spa,2025-10-01 04:57:50.818,69.18236464262009,4445350.52100623,-4955344.781277685,1359770.0816491602,4403.588177538126,2344.136000178195,-5817.321801741522,0.022664092858151484,6794524.10628548,7.251539934743601
International Space Station (spa,2025-10-01 04:58:50.818,69.18236464262009,4699188.642458417,-4803461.175337764,1007876.8802799776,4054.453036294453,2716.722676693809,-5907.978612833275,0.022665533972820343,6794956.141594316,7.1306869102084525
International Space Station (spa,2025-10-01 04:59:50.818,69.18236464262009,4931514.370874884,-4629587.901192312,651356.3799007272,3686.78512561152,3076.844277371057,-5971.506411605028,0.0226669463186231,6795379.552214072,6.965613874898241
International Space Station (spa,2025-10-01 05:00:50.818,69.18236464262009,5141266.291055143,-4434522.929008198,291845.62070642045,3302.283241640829,3422.8426581310932,-6007.616565137856,0.022668321517771924,6795791.826547136,6.761048550116165
International Space Station (spa,2025-10-01 05:01:50.818,69.18236464262009,5327487.30893815,-4219161.761750134,-69004.89613960334,2902.7244728312608,3753.126197092377,-6016.149138615078,0.022669652174347642,6796190.747352725,6.522035751516922
International Space Station (spa,2025-10-01 05:02:50.818,69.18236464262009,5489329.088280998,-3984493.20808005,-429538.95547423867,2489.95544363857,4066.177567481003,-5997.073615931021,0.022670931927403548,6796574.407666987,6.253838941934833
International Space Station (spa,2025-10-01 05:03:50.818,69.18236464262009,5626055.950309561,-3731594.7012534067,-788102.3966735654,2065.883182580287,4360.561091250707,-5950.4889022682055,0.022672155484083183,6796941.220731479,5.961839795052719
International Space Station (spa,2025-10-01 05:04:50.818,69.18236464262009,5737048.215835258,-3461627.1908109677,-1143050.8607330727,1632.4656822754457,4634.92962084505,-5876.622610522526,0.022673318632566435,6797289.9238742925,5.651437630242704
International Space Station (spa,2025-10-01 05:05:50.818,69.18236464262009,5821804.973489986,-3175829.6368378582,-1492757.4732298625,1191.7022222981436,4888.030902351145,-5775.829641763323,0.022674418235030497,6797619.576399817,5.327950566524207
International Space Station (spa,2025-10-01 05:06:50.818,69.18236464262009,5879946.262036528,-2875513.139157512,-1835620.421363265,745.6235274362857,5118.713379984075,-5648.590077949988,0.022675452201177535,6797929.551652524,4.996520197324741
International Space Station (spa,2025-10-01 05:07:50.818,69.18236464262009,5911214.659079134,-2562054.7360002496,-2170070.38458964,296.2818342385942,5325.931409200485,-5495.506412655648,0.022676419443232714,6798219.523525729,4.662021509050915
International Space Station (spa,2025-10-01 05:08:50.818,69.18236464262009,5915476.272839014,-2236890.9084038245,-2494577.780112543,-154.25906243238225,5508.749853542233,-5317.30015235898,0.0226773198136479,6798489.4477856085,4.328979656600473
International Space Station (spa,2025-10-01 05:09:50.818,69.18236464262009,5892721.137888947,-1901510.8278480312,-2807659.7866134127,-603.9337136827824,5666.348048316102,-5114.8078267711335,0.022678154027052883,6798739.538672782,4.001495070545886
International Space Station (spa,2025-10-01 05:10:50.818,69.18236464262009,5843063.019778485,-1557449.3853908498,-3107887.1120548574,-1050.6848063895711,5798.023122180295,-4888.976451513477,0.022678923568270035,6798970.241325806,3.683178206393155
International Space Station (spa,2025-10-01 05:11:50.818,69.18236464262009,5766738.63725531,-1206280.0408739126,-3393890.4740897827,-1492.472778169509,5903.1926753918115,-4640.858490143199,0.02267963058844882,6799182.200643058,3.3770950590838567
International Space Station (spa,2025-10-01 05:12:50.818,69.18236464262009,5664106.3142361995,-849607.5306198538,-3664366.764497822,-1927.2852030544263,5981.396820647005,-4371.606364968473,0.02268027779157417,6799376.227258834,3.0857243597690465
International Space Station (spa,2025-10-01 05:13:50.818,69.18236464262009,5535644.076754971,-489060.4714929732,-3918084.872069195,-2353.145900003026,6032.299598917574,-4082.466567282244,0.022680868313760975,6799553.26135672,2.8109271501620334
International Space Station (spa,2025-10-01 05:14:50.818,69.18236464262009,5381947.212778467,-126283.89828322911,-4153891.141392741,-2768.1237234226796,6055.689788274771,-3774.7734175989817,0.022681405597855923,6799714.335076188,2.5539291969531472
International Space Station (spa,2025-10-01 05:15:50.818,69.18236464262009,5203725.31501582,237068.22984220073,-4370714.448008193,-3170.341002111458,6051.481128270312,-3449.9425252709398,0.02268189326593328,6799860.534287786,2.315316469019282
International Space Station (spa,2025-10-01 05:16:50.818,69.18236464262009,5001798.828646856,599340.5195304493,-4567570.873284046,-3557.9816001980976,6019.711985909333,-3109.46399460488,0.022682334992285606,6799992.9605167145,2.0950436575592803
International Space Station (spa,2025-10-01 05:17:50.818,69.18236464262009,4777095.127273373,958883.597417828,-4743567.96512549,-3929.298580507735,5960.5444915606295,-2754.895421443691,0.022682734379479808,6800112.693785357,1.8924554785589331
International Space Station (spa,2025-10-01 05:18:50.818,69.18236464262009,4530644.141378302,1314061.4973615333,-4897908.573149472,-4282.621457079565,5874.263174298396,-2387.854720303226,0.022683094839968894,6800220.757121393,1.7063202620555409
International Space Station (spa,2025-10-01 05:19:50.818,69.18236464262009,4263573.564202276,1663258.9515711656,-5029894.249249286,-4616.363029104994,5761.273126200718,-2010.012817767191,0.022683419485626893,6800318.083441183,1.5348751078140608
International Space Station (spa,2025-10-01 05:20:50.818,69.18236464262009,3977103.6602640864,2004888.5582261614,-5138928.206483594,-4929.025793174734,5622.097724128835,-1623.0862431606859,0.02268371102740722,6800405.485468118,1.3758816761515853
International Space Station (spa,2025-10-01 05:21:50.818,69.18236464262009,3672541.701823283,2337397.7998198834,-5224517.830950705,-5219.207934289709,5457.375935603688,-1228.829642776575,0.022683971687118658,6800483.62928371,1.2266914892944383
International Space Station (spa,2025-10-01 05:22:50.818,69.18236464262009,3351276.0584723046,2659275.887993756,-5286276.742752943,-5485.6088985294455,5267.859232740275,-829.0282393363547,0.022684203123071837,6800553.012036986,1.084319446269053
International Space Station (spa,2025-10-01 05:23:50.818,69.18236464262009,3014769.964825911,2969060.411968383,-5323926.403329703,-5727.034551545205,5054.408134985878,-425.4902541482791,0.022684406371075966,6800613.944255726,0.9455241057657796
International Space Station (spa,2025-10-01 05:24:50.818,69.18236464262009,2664554.991009687,3265343.7688247683,-5337297.267372205,-5942.401927180677,4817.988397836496,-20.039305762023528,0.022684581801966343,6800666.537113563,0.806893169119474
International Space Station (spa,2025-10-01 05:25:50.818,69.18236464262009,2302224.240440418,3546779.354790829,-5326329.4782649055,-6130.743569565561,4559.666861020975,385.4932039816982,0.022684729096523523,6800710.694910907,0.6649325018237592
International Space Station (spa,2025-10-01 05:26:50.818,69.18236464262009,1929425.2991516346,3812087.497466262,-5291073.106577949,-6291.211470176528,4280.606965961504,789.2757077862009,0.02268484723830983,6800746.112927419,0.516156968098225
International Space Station (spa,2025-10-01 05:27:50.818,69.18236464262009,1547852.9610907233,4060061.1092665233,-5231687.931614759,-6423.08059854774,3982.063949127382,1189.4840868185886,0.02268493452460414,6800772.280700138,0.3571813201484425
International Space Station (spa,2025-10-01 05:28:50.818,69.18236464262009,1159241.7537729123,4289571.042853535,-5148442.766463972,-6525.752022111626,3665.379714933306,1584.3092732913688,0.022684988595268882,6800788.490677626,0.18480938259259394
International Space Station (spa,2025-10-01 05:29:50.818,69.18236464262009,765358.2892116143,4499571.129354298,-5041714.32746176,-6598.755606828284,3331.977389790855,1971.9648332443464,0.022685006479038046,6800793.852096743,-0.0038801973358107028
International Space Station (spa,2025-10-01 05:30:50.818,69.18236464262009,367993.4657008679,4689102.880224694,-4911985.649550812,-6641.75228638668,2983.3555576511994,2350.694519213396,0.022684984656379886,6800787.309828412,-0.21145330179333693
International Space Station (spa,2025-10-01 05:31:50.818,69.18236464262009,-31045.45335465742,4857299.833739966,-4759844.049645475,-6654.53588397537,2621.0821768010705,2718.7797799993614,0.022684919137766765,6800767.667842342,-0.4400463734506615
International Space Station (spa,2025-10-01 05:32:50.818,69.18236464262009,-429942.85595143697,5003391.52691239,-4585978.641075658,-6637.034467034211,2246.788178589644,3074.5472109597717,0.022684805555884913,6800733.616850796,-0.6913005828429366
International Space Station (spa,2025-10-01 05:33:50.818,69.18236464262009,-826882.8647461247,5126707.073870778,-4391177.403218278,-6589.311212487138,1862.1607501900946,3416.3759244877524,0.02268463927004236,6800683.765609326,-0.9663054432268883
International Space Station (spa,2025-10-01 05:34:50.818,69.18236464262009,-1220057.4568952948,5226678.331859106,-4176323.8118272377,-6511.564757699678,1468.9363063029007,3742.7048157495137,0.022684415480789956,6800616.675279272,-1.265553014308171
International Space Station (spa,2025-10-01 05:35:50.818,69.18236464262009,-1607674.5888251013,5302842.636430808,-3942393.037203843,-6404.129011119363,1068.8931583044464,4052.039694155483,0.022684129352561908,6800530.896194482,-1.5889036454477985
International Space Station (spa,2025-10-01 05:36:50.818,69.18236464262009,-1987966.2927019862,5354845.088051211,-3690447.7192734904,-6267.472396333485,663.8438938310179,4342.9602464197005,0.022683776141973422,6800425.00632397,-1.9355640004643313
International Space Station (spa,2025-10-01 05:37:50.818,69.18236464262009,-2359196.709829039,5382440.373251468,-3421633.330826473,-6102.196504230118,255.62748497317472,4614.126792699709,0.02268335132928524,6800297.650683991,-2.3040778835464417
